5071970,* MOFid-v1.NA.NA;5071970,
5072344,COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42OC)OC)C#CC(=O)[O-])OC.COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072344,Cu.PTWSFDRJVOBSLP.RFJAEKZTJQFFIV.VNTPFOWAJNCLRW.MOFkey-v1.pcu
5072345,COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].COC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072345,Cu.GTSDUQXMVJEBJE.PTWSFDRJVOBSLP.VNTPFOWAJNCLRW.MOFkey-v1.pcu
5072346,COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].COC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5072346,Cu.GTSDUQXMVJEBJE.PTWSFDRJVOBSLP.VNTPFOWAJNCLRW.MOFkey-v1.pcu
5072347,COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.COC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072347,Cu.GTSDUQXMVJEBJE.PTWSFDRJVOBSLP.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072348,COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.COC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072348,Cu.GTSDUQXMVJEBJE.PTWSFDRJVOBSLP.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072349,COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OC)C#CC(=O)[O-])OC.COC12C3(C#N)C4(C2(C2(C1(C3(C42OC)OC)OC)C#N)OC)OC.COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072349,Cu.HYEUDNDCDYHGRD.VMIDMCZQIBTPGM.VNTPFOWAJNCLRW.MOFkey-v1.pcu
5072350,CCOC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41)C#CC(=O)[O-])OCC)OCC.CCOC12C3C4C1(C#N)C1C2(C3(C41OCC)C#N)OCC.CCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072350,Cu.FEXMBBCPLGEIIW.HYZCZZDCYNEHOA.LFOBNKVXQQWYID.MOFkey-v1.pcu
5072351,CCOC12C3(C#N)C4C2(C2(C1(C3C42OCC)OCC)C#N)OCC.CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC.CCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072351,Cu.FVHOOIBEVWAZGT.UGQPVFGDUFNRDS.UWDCWPJGPVSKJT.MOFkey-v1.pcu
5072352,CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC.CCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCC)C#CC(=O)[O-].CCOC12C3C4C2(C2(C1C3(C42)C#N)OCC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072352,Cu.QCWRARTUVSBHSJ.UGQPVFGDUFNRDS.UWDCWPJGPVSKJT.MOFkey-v1.pcu
5072353,CCOC12C3(C#N)C4C1(OCC)C1(C2(C3(C41)OCC)OCC)C#N.CCOC12C3C4(C1C1(C2(C3(C41OCC)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-].CCOC12C3C4(C2(C2C1(C3(C42OCC)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072353,Cu.BLVXXAFZJRHMAP.UAOQOUSCLWCFJD.UFKCLTLOQOCASN.MOFkey-v1.pcu
5072354,CCOC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41OCC)C#CC(=O)[O-])OCC)OCC.CCOC12C3C4C1(C#N)C1(C2(C3(C41)C#N)OCC)OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072354,Cu.KBTIOGPAPQZMIE.SARZILSVTLAMTP.MOFkey-v1.pcu
5072355,CCCOC12C3(C#N)C4C1(OCCC)C1(C2(C3(C41)OCCC)OCCC)C#N.CCCOC12C3C4(C1C1(C2(C3(C41OCCC)OCCC)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCOC12C3C4C2(C2(C1C3(C42OCCC)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072355,Cu.RTBNUSLTWLJOOH.XFQZBUMUQOCCJS.XTDNILLLGYSFOT.MOFkey-v1.pcu
5072356,CCCOC12C3(C#N)C4C1(OCCC)C1(C2(C3(C41OCCC)OCCC)OCCC)C#N.CCCOC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41OCCC)C#CC(=O)[O-])OC[CH2])OCCC.CCCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072356,Cu.CATMXUFJXSWQPT.FZYMEZXTSZICGV.MQYZYEIDOZJEMA.MOFkey-v1.pcu
5072357,CCCOC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C#CC(=O)[O-])OCCC.CCCOC12C3(C#N)C4C1(OCCC)C1(C2(C3(C41)OC[CH2])O[CH2])C#N.CCCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072357,Cu.CATMXUFJXSWQPT.QMTJTLOPEXGLEO.XVBWQTIGEWUIDF.MOFkey-v1.pcu
5072358,CCCOC12C3(C#CC(=O)[O-])C4C1(OCCC)C1(C2(C3(C41)OCCC)OCCC)C#CC(=O)[O-].CCCOC12C3C4C1(C#N)C1C2(C3(C41OCCC)C#N)OCCC.CCCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072358,Cu.KZFNDHRAAVBQLJ.ONYIRCIZQLZZNX.YTXFSJYANHBTCA.MOFkey-v1.pcu
5072359,CCCOC12C3(OCCC)C4(C2(C2(C1(C3(C42OCCC)C#N)OCCC)OCCC)C#N)OCCC.CCCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072359,Cu.FRGFHDIDRKPHHC.KUTGHKNNVICWMA.YTXFSJYANHBTCA.MOFkey-v1.pcu
5072360,N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42N=N)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4(C2(C2C1(C3(C42N=N)N=N)C#N)N=N)C#N.N=NC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41N=N)C#CC(=O)[O-])N=N)N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072360,Cu.LQDNIBZHUOCKNU.SPXZZUIATNWCJP.STLZEENYKGUIPB.MOFkey-v1.pcu
5072361,N#CC12C3C4C1C1(C2C3(C41C#N)N=N)N=N.N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])N=N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072361,Cu.BMYKMDPABTZEKN.QRQDUSYAXLGQKL.YVKRDONKJDHBJD.MOFkey-v1.pcu
5072362,N#CC12C3C4C1C1(C2C3(C41C#N)N=N)N=N.N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])N=N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5072362,Cu.BMYKMDPABTZEKN.QRQDUSYAXLGQKL.YVKRDONKJDHBJD.MOFkey-v1.pcu
5072363,N#CC12C3C4C2(C2(C1(C3C42C#N)N=N)N=N)N=N.N=NC12C3C4(C1C1(C2(C3(C41)N=N)C#CC(=O)[O-])N=N)C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072363,Cu.GANGVTXEDMNQGV.UTWMUXIDRKXZQG.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072364,N#CC12C3C4C2(C2(C1(C3C42C#N)N=N)N=N)N=N.N=NC12C3C4(C1C1(C2(C3(C41)N=N)C#CC(=O)[O-])N=N)C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072364,Cu.GANGVTXEDMNQGV.UTWMUXIDRKXZQG.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072365,N#CC12C3C4C2(C2(C1(C3C42C#N)N=N)N=N)N=N.N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])N=N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072365,Cu.BMYKMDPABTZEKN.GANGVTXEDMNQGV.YVKRDONKJDHBJD.MOFkey-v1.pcu
5072366,N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42N=N)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C2(C2(C1C3(C42N=N)C#CC(=O)[O-])N=N)C#CC(=O)[O-].N=NC12C3C4C2(C2C1C3(C42N=N)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072366,Cu.HOUMKYWWYPCTEE.IPNLIHFFNYRBEO.SPXZZUIATNWCJP.MOFkey-v1.pcu
5072367,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5072367,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072368,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5072368,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072369,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5072369,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072370,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat2;5072370,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072371,Fc1c(F)ncc2c1cnc(c2F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)c1ccc2c(c1)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat0;5072371,Cu.LXPFXJXYDVYTFN.PHHXXNBVWBWZHX.UUGXQZHDHKFBPK.MOFkey-v1.pcu
5072372,Fc1c(F)ncc2c1cnc(c2F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)c1ccc2c(c1)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat1;5072372,Cu.LXPFXJXYDVYTFN.PHHXXNBVWBWZHX.UUGXQZHDHKFBPK.MOFkey-v1.pcu
5072373,Fc1nc(F)c2c(c1F)cncc2F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5072373,Cu.CTSIOQSMEPXEDO.GBBKBMBUIDBFFD.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072374,Fc1nc(F)c2c(c1F)cncc2F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5072374,Cu.CTSIOQSMEPXEDO.GBBKBMBUIDBFFD.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072375,Fc1nc(F)c2c(c1)c(F)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4(C2(C2(C1(C3(C42C#CC(=O)[O-])F)F)F)F)F.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072375,Cu.GGGCJMZQLYTMAX.GVDLZYRSCYOGMW.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072376,Fc1nc(F)c2c(c1)c(F)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4(C2(C2(C1(C3(C42C#CC(=O)[O-])F)F)F)F)F.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5072376,Cu.GGGCJMZQLYTMAX.GVDLZYRSCYOGMW.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072377,Fc1nccc2c1c(F)cnc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)c1ccc2c(c1)c(F)c(c(c2)C(=O)[O-])F MOFid-v1.pcu.cat0;5072377,Cu.DYHHMNPHUZWAHX.KZKDNYIOIMVSGN.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072378,Fc1nccc2c1c(F)cnc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)c1ccc2c(c1)c(F)c(c(c2)C(=O)[O-])F MOFid-v1.pcu.cat1;5072378,Cu.DYHHMNPHUZWAHX.KZKDNYIOIMVSGN.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072379,Fc1nccc2c1ccnc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])F)F)F)F.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072379,Cu.IGOXVCWXVUMLCK.NQUYHRAQPJZPCV.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072380,Fc1nccc2c1ccnc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])F)F)F)F.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5072380,Cu.IGOXVCWXVUMLCK.NQUYHRAQPJZPCV.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072381,Fc1nccc2c1ccnc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])F)F)F)F.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat2;5072381,Cu.IGOXVCWXVUMLCK.NQUYHRAQPJZPCV.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072382,Clc1nc(Cl)c2c(c1)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc2c(Cl)cc(c(c2c(c1Cl)Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5072382,Cu.MBJAUNJRMRTAJZ.SDXOBMPDERJLKX.XJXLIFUNLOZMSU.MOFkey-v1.pcu
5072383,Clc1nc(Cl)c2c(c1)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc2c(Cl)cc(c(c2c(c1Cl)Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5072383,Cu.MBJAUNJRMRTAJZ.SDXOBMPDERJLKX.XJXLIFUNLOZMSU.MOFkey-v1.pcu
5072384,Clc1nc(Cl)c2c(c1Cl)cnc(c2Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072384,Cu.PUTGWSUGSABPEG.RZYGKVOKIUSMLD.VGGPMLVSFGZEPB.MOFkey-v1.pcu
5072385,Clc1nc(Cl)c2c(c1Cl)cnc(c2Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5072385,Cu.PUTGWSUGSABPEG.RZYGKVOKIUSMLD.VGGPMLVSFGZEPB.MOFkey-v1.pcu
5072386,Clc1ncc(c2c1c(Cl)cnc2Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)c(Cl)c(c(c2)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5072386,Cu.HCLABHDIKCNQLV.SDXOBMPDERJLKX.XQBHZMAIZUHMAM.MOFkey-v1.pcu
5072387,Clc1ncc(c2c1c(Cl)cnc2Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)c(Cl)c(c(c2)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5072387,Cu.HCLABHDIKCNQLV.SDXOBMPDERJLKX.XQBHZMAIZUHMAM.MOFkey-v1.pcu
5072388,Clc1nc(Cl)c2c(c1)c(Cl)ncc2Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5072388,Cu.DPMDXLNEFONSDD.GCVXNOUAOAFZLN.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072389,Clc1nc(Cl)c2c(c1)c(Cl)ncc2Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5072389,Cu.DPMDXLNEFONSDD.GCVXNOUAOAFZLN.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072390,Clc1ncc2c(c1Cl)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5072390,Cu.MYXQDYNXOOBSSY.URWMMUUSXZRKLD.VOGWMNLGPJIEHL.MOFkey-v1.pcu
5072391,Clc1ncc2c(c1Cl)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5072391,Cu.MYXQDYNXOOBSSY.URWMMUUSXZRKLD.VOGWMNLGPJIEHL.MOFkey-v1.pcu
5072392,N#CC12C3C4(C2C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)c1c(Br)c(Br)c2c(c1Br)c(Br)c(c(c2Br)C(=O)[O-])Br.[O-]C(=O)c1cc2cc(Br)c(c(c2cc1Br)Br)C(=O)[O-] MOFid-v1.pcu.cat0;5072392,Cu.HOKCKXOSJDDRGZ.WHZOZAOBYHLJIL.XLSKRFXNRRQHHN.MOFkey-v1.pcu
5072393,Brc1nc(Br)c2c(c1Br)cncc2Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)c1ccc2c(c1)ccc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat0;5072393,Cu.FMOUJOOWTROKLA.MUEFGCYZIUIUOP.UUTGDYUKPAGSPH.MOFkey-v1.pcu
5072394,Brc1nc(Br)c2c(c1Br)cncc2Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)c1ccc2c(c1)ccc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat1;5072394,Cu.FMOUJOOWTROKLA.MUEFGCYZIUIUOP.UUTGDYUKPAGSPH.MOFkey-v1.pcu
5072395,N#CC12C3C4(C2(C2C1(C3(C42C#N)Br)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072395,Cu.GGSOIXALTNWFRM.JWEQFMKXOMOCGE.XSABGLRAUKGBLI.MOFkey-v1.pcu
5072396,N#CC12C3C4(C2(C2C1(C3(C42C#N)Br)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5072396,Cu.GGSOIXALTNWFRM.JWEQFMKXOMOCGE.XSABGLRAUKGBLI.MOFkey-v1.pcu
5072397,N#CC12[C]3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat2;5072397,Cu.AHIJBGHTMQYEGW.GGSOIXALTNWFRM.JWEQFMKXOMOCGE.MOFkey-v1.pcu
5072398,N#CC12C3(Br)C4C2(C2(C1(C3C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)c1cc2c(c(c1Br)Br)cc(c(c2Br)Br)C(=O)[O-] MOFid-v1.pcu.cat0;5072398,Cu.OMRGTQFVOFJZAV.UGGFXDSOIXRXRD.YONSSAQGJRRIOF.MOFkey-v1.pcu
5072399,N#CC12C3(Br)C4C2(C2(C1(C3C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4[C]2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)C1=C(Br)[C]=c2c(=C1)c(Br)c(c(c2)C(=O)[O-])Br MOFid-v1.pcu.cat1;5072399,Cu.LLPAXCJVDBEBST.VOOPMQDMWPDTDO.YONSSAQGJRRIOF.MOFkey-v1.pcu
5072400,BrOC(=O)C1=[C]C(=C2C(=C1)C(=[C]C(=C2)C(=O)[O-])Br)Br.N#CC12C3(Br)C4C2(C2(C1(C3C42C#N)Br)Br)Br.[Cu][Cu].[O-][C](=C=C(C12C3C4[C]2C2(C1C3C42C(=C=[C](=O)[O-])Br)Br)Br)=O MOFid-v1.pcu.cat2;5072400,Cu.GLNAHNHJVGWETF.OHDZRXIBUMKHBU.YONSSAQGJRRIOF.MOFkey-v1.pcu
5072401,Brc1ncc2c(c1Br)c(Br)ncc2Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)c1cc2cc(Br)c(cc2cc1Br)C(=O)[O-] MOFid-v1.pcu.cat0;5072401,Cu.DOGZVQOWZYNVSF.OMRGTQFVOFJZAV.XGMNMIAEMSFVME.MOFkey-v1.pcu
5072402,Cc1ncc2c(c1)cnc(c2C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])C.[O-]C(=O)c1cc(C)c2c(c1C)c(C)cc(c2C)C(=O)[O-] MOFid-v1.pcu.cat0;5072402,Cu.NVZZRYXQZLXCFQ.SGUPQWKBEPYVAP.WNEUPRVFTKYNCJ.MOFkey-v1.pcu
5072403,Cc1nccc2c1ccnc2.[Cu][Cu].[O-]C(=O)C#CC12C3(C)C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)c1cc2ccc(c(c2cc1C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5072403,Cu.BWWVJXOALCFZCR.GSTQIZNPSCGUDM.KIBPCQKFEZIIJA.MOFkey-v1.pcu
5072404,Cc1nc(C)c2c(c1C)c(C)ncc2C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])C)C)C.[O-]C(=O)c1cc2ccc(c(c2cc1C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5072404,Cu.FWHBSUSASYWIQF.KANGBQKQTCDXOR.KIBPCQKFEZIIJA.MOFkey-v1.pcu
5072405,Cc1nc(C)c2c(c1C)c(C)ncc2C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])C)C)C.[O-]C(=O)c1cc2ccc(c(c2cc1C)C)C(=O)[O-] MOFid-v1.pcu.cat1;5072405,Cu.FWHBSUSASYWIQF.KANGBQKQTCDXOR.KIBPCQKFEZIIJA.MOFkey-v1.pcu
5072406,N#CC12C3C4C1C1(C2C3(C41C#N)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2C)C(=O)[O-])C MOFid-v1.pcu.cat0;5072406,Cu.BNIWTJAVDJYTIJ.PEYAWOIBFSOXKU.VPNHZAKITSXAFU.MOFkey-v1.pcu
