5032914,* MOFid-v1.NA.NA;5032914,
5033340,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3cc(O)c3c2c(c(c1O)O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033340,Zn.NYEDZJSQBJJXQK.OHMBACRRCJTDJS.RMWZKWDGMUMAAY.MOFkey-v1.pcu
5033341,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3cc(O)c3c2c(c(c1O)O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033341,Zn.NYEDZJSQBJJXQK.OHMBACRRCJTDJS.RMWZKWDGMUMAAY.MOFkey-v1.pcu
5033342,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3cc(O)c3c2c(c(c1O)O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033342,Zn.NYEDZJSQBJJXQK.OHMBACRRCJTDJS.RMWZKWDGMUMAAY.MOFkey-v1.pcu
5033343,OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3C1=C[C]=c1c3c(c(c2)O)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].Oc1cc(C(=O)[O-])c(cc1N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1cc(O)c(cc1O)C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat0;5033343,Zn.IGIWAJYBOQRKAW.QDQVLYSNYYMOIU.TVSLEZKZPJMAAW.MOFkey-v1.pcu
5033344,OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3=C1C=[C]c1c3c(c(c2)O)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3C1=C[C]=c1c3c(c(c2)O)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].Oc1cc(C(=O)[O-])c(cc1N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1cc(O)c(cc1O)C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat1;5033344,Zn.IGIWAJYBOQRKAW.QDQVLYSNYYMOIU.TVSLEZKZPJMAAW.MOFkey-v1.pcu
5033345,OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3C1=C[C]=c1c3c(c(c2)O)c2c3c1[C]=CC1=c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].Oc1cc(C(=O)[O-])c(cc1N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1cc(O)c(cc1O)C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat2;5033345,Zn.IGIWAJYBOQRKAW.QDQVLYSNYYMOIU.TVSLEZKZPJMAAW.MOFkey-v1.pcu
5033346,OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3=C1C=[C]c1c3c(c(c2)O)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3C1=C[C]=c1c3c(c(c2)O)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].Oc1cc(C(=O)[O-])c(cc1N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1cc(O)c(cc1O)C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat3;5033346,Zn.IGIWAJYBOQRKAW.QDQVLYSNYYMOIU.TVSLEZKZPJMAAW.MOFkey-v1.pcu
5033347,OO[C]1N(C2=CC=C(C(=[C]2)O)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1cc(O)c(c(c1O)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])O)OO.OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033347,Zn.DZDGNBJBPQTWNB.NINSQAQVHURCHB.OVLXTNGKVHBKGP.MOFkey-v1.pcu
5033348,OO[C]1N(C2=CC=C(C(=[C]2)O)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1cc(O)c(c(c1O)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])O)OO.OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033348,Zn.DZDGNBJBPQTWNB.NINSQAQVHURCHB.OVLXTNGKVHBKGP.MOFkey-v1.pcu
5033349,OO[C]1N(C2=CC=C(C(=[C]2)O)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1cc(O)c(c(c1O)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])O)OO.OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033349,Zn.DZDGNBJBPQTWNB.NINSQAQVHURCHB.OVLXTNGKVHBKGP.MOFkey-v1.pcu
5033350,OO[C]1N(C2=CC=C(C(=[C]2)O)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1cc(O)c(c(c1O)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])O)OO.OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033350,Zn.DZDGNBJBPQTWNB.NINSQAQVHURCHB.OVLXTNGKVHBKGP.MOFkey-v1.pcu
5033351,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N([C]1OO)C1=[C]C=C(C(=C1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033351,Zn.AREPHYZTNJXNRF.CKYLATSVEWLMHI.QPMIWQPZQKUUPE.MOFkey-v1.pcu
5033352,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N([C]1OO)C1=[C]C=C(C(=C1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033352,Zn.AREPHYZTNJXNRF.CKYLATSVEWLMHI.QPMIWQPZQKUUPE.MOFkey-v1.pcu
5033353,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N([C]1OO)C1=[C]C=C(C(=C1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033353,Zn.AREPHYZTNJXNRF.CKYLATSVEWLMHI.QPMIWQPZQKUUPE.MOFkey-v1.pcu
5033354,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)cc1c3c(cc2)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N([C]1OO)C1=[C]C=C(C(=C1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033354,Zn.AREPHYZTNJXNRF.CKYLATSVEWLMHI.QPMIWQPZQKUUPE.MOFkey-v1.pcu
5033355,N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c(C#N)cc2c4c1c3c(C#N)cc4c1c3c2cc(C#N)c2c3c(c(c1)C#N)C(=O)N1[C]2OC(=C2[C]1C=C(C(=C2)C(=O)[O-])C#N)[N])C(=O)[O-].N#CC1=C[C]2c3c(C#N)c(C#N)c4c5c3c(=c3c2c2C1=c1oc([N])c6[C]7n1c(=c2cc3)oc(=[N])c7cc(c6)C(=O)[O-])ccc5c(=O)n1c4OC(=C2C1=CC(=C([C]2C#N)C(=O)[O-])C#N)[N].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2c(C#N)cc3c4c2c(C1=O)c(C#N)c(c4[C]1N(C3=O)[C]2C=CC(=CC2=C(O1)[N])C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033355,Zn.ITTMCRZPGQABFV.KVZXQGAEERMVTF.SRMNIGKVPRESQK.MOFkey-v1.pcu
5033356,N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c(C#N)cc2c4c1c3c(C#N)cc4c1c3c2cc(C#N)c2c3c(c(c1)C#N)C(=O)N1[C]2OC(=C2[C]1C=C(C(=C2)C(=O)[O-])C#N)[N])C(=O)[O-].N#CC1=C[C]2c3c(C#N)c(C#N)c4c5c3c(=c3c2c2C1=c1oc([N])c6[C]7n1c(=c2cc3)oc(=[N])c7cc(c6)C(=O)[O-])ccc5c(=O)n1c4OC(=C2C1=CC(=C([C]2C#N)C(=O)[O-])C#N)[N].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2c(C#N)cc3c4c2c(C1=O)c(C#N)c(c4[C]1N(C3=O)[C]2C=CC(=CC2=C(O1)[N])C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033356,Zn.ITTMCRZPGQABFV.KVZXQGAEERMVTF.SRMNIGKVPRESQK.MOFkey-v1.pcu
5033357,N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c(C#N)cc2c4c1c3c(C#N)cc4c1c3c2cc(C#N)c2c3c(c(c1)C#N)C(=O)N1[C]2OC(=C2[C]1C=C(C(=C2)C(=O)[O-])C#N)[N])C(=O)[O-].N#CC1=C[C]2c3c(C#N)c(C#N)c4c5c3c(=c3c2c2C1=c1oc([N])c6[C]7n1c(=c2cc3)oc(=[N])c7cc(c6)C(=O)[O-])ccc5c(=O)n1c4OC(=C2C1=CC(=C([C]2C#N)C(=O)[O-])C#N)[N].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2c(C#N)cc3c4c2c(C1=O)c(C#N)c(c4[C]1N(C3=O)[C]2C=CC(=CC2=C(O1)[N])C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033357,Zn.ITTMCRZPGQABFV.KVZXQGAEERMVTF.SRMNIGKVPRESQK.MOFkey-v1.pcu
5033358,N#CC1=C2[C]3C4=C(C(=C(C3=C3N5[C]2OC(=C2C5=C(C(=[N])O3)C=C([CH]2)C(=O)[O-])[N])C#N)C#N)[C]2N(C(=O)C4=C1)[C]1C=C(C#N)C(=C(C1=C(O2)[N])C#N)C(=O)[O-].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3c(C#N)cc3c2c(c(c1C#N)C#N)C(=O)N1[C]3OC(=C2[C]1C=CC(=C2)C(=O)[O-])[N].N#Cc1cc2[C]3OC(=C4C(=CC=C([CH]4)C(=O)[O-])N3C(=O)c3c2c2c1[C]1OC(=C4C(=CC=C([CH]4)C(=O)[O-])N1C(=O)c2cc3)[N])[N].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033358,Zn.AXGXMXOJMQYBDP.DKDSJCRSYWVEOA.LAMHKMMLQBGSAD.MOFkey-v1.pcu
5033359,N#CC1=C2[C]3C4=C(C(=C(C3=C3N5[C]2OC(=C2C5=C(C(=[N])O3)C=C([CH]2)C(=O)[O-])[N])C#N)C#N)[C]2N(C(=O)C4=C1)[C]1C=C(C#N)C(=C(C1=C(O2)[N])C#N)C(=O)[O-].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3c(C#N)cc3c2c(c(c1C#N)C#N)C(=O)N1[C]3OC(=C2[C]1C=CC(=C2)C(=O)[O-])[N].N#Cc1cc2[C]3OC(=C4C(=CC=C([CH]4)C(=O)[O-])N3C(=O)c3c2c2c1[C]1OC(=C4C(=CC=C([CH]4)C(=O)[O-])N1C(=O)c2cc3)[N])[N].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033359,Zn.AXGXMXOJMQYBDP.DKDSJCRSYWVEOA.LAMHKMMLQBGSAD.MOFkey-v1.pcu
5033360,N#CC1=C2[C]3C4=C(C(=C(C3=C3N5[C]2OC(=C2C5=C(C(=[N])O3)C=C([CH]2)C(=O)[O-])[N])C#N)C#N)[C]2N(C(=O)C4=C1)[C]1C=C(C#N)C(=C(C1=C(O2)[N])C#N)C(=O)[O-].N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3c(C#N)cc3c2c(c(c1C#N)C#N)C(=O)N1[C]3OC(=C2[C]1C=CC(=C2)C(=O)[O-])[N].N#Cc1cc2[C]3OC(=C4C(=CC=C([CH]4)C(=O)[O-])N3C(=O)c3c2c2c1[C]1OC(=C4C(=CC=C([CH]4)C(=O)[O-])N1C(=O)c2cc3)[N])[N].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033360,Zn.AXGXMXOJMQYBDP.DKDSJCRSYWVEOA.LAMHKMMLQBGSAD.MOFkey-v1.pcu
5033361,N#CC1=C(C(=O)[O-])[C](C2=C([N])Oc3n(C2=C1)c(=O)c1c2c3c(C#N)cc3c2c(=c2c4[C]3C(=CC3=C5OC(=C6C7=C(C(=[N])OC(=c(c43)cc2)N57)C=C([CH]6)C(=O)[O-])[N])C#N)c(c1)C#N)C#N.N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3c(C#N)cc3c2c(cc1C#N)C(=O)N1[C]3OC(=C2C1=CC=C([CH]2)C(=O)[O-])[N])C(=O)[O-].N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3ccc5C(=O)N2[C]4OC(=C3C2=CC=C([CH]3)C(=O)[O-])[N])C(=C1C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033361,Zn.HIIYZXOKWOOSRW.PYAOTUFQSFNZAT.UWBAAPGUZWOSRO.MOFkey-v1.pcu
5033362,N#CC1=C(C(=O)[O-])[C](C2=C([N])Oc3n(C2=C1)c(=O)c1c2c3c(C#N)cc3c2c(=c2c4[C]3C(=CC3=C5OC(=C6C7=C(C(=[N])OC(=c(c43)cc2)N57)C=C([CH]6)C(=O)[O-])[N])C#N)c(c1)C#N)C#N.N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3c(C#N)cc3c2c(cc1C#N)C(=O)N1[C]3OC(=C2C1=CC=C([CH]2)C(=O)[O-])[N])C(=O)[O-].N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3ccc5C(=O)N2[C]4OC(=C3C2=CC=C([CH]3)C(=O)[O-])[N])C(=C1C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033362,Zn.HIIYZXOKWOOSRW.PYAOTUFQSFNZAT.UWBAAPGUZWOSRO.MOFkey-v1.pcu
5033363,N#CC1=C(C(=O)[O-])[C](C2=C([N])Oc3n(C2=C1)c(=O)c1c2c3c(C#N)cc3c2c(=c2c4[C]3C(=CC3=C5OC(=C6C7=C(C(=[N])OC(=c(c43)cc2)N57)C=C([CH]6)C(=O)[O-])[N])C#N)c(c1)C#N)C#N.N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3c(C#N)cc3c2c(cc1C#N)C(=O)N1[C]3OC(=C2C1=CC=C([CH]2)C(=O)[O-])[N])C(=O)[O-].N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3ccc5C(=O)N2[C]4OC(=C3C2=CC=C([CH]3)C(=O)[O-])[N])C(=C1C(=O)[O-])C#N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033363,Zn.HIIYZXOKWOOSRW.PYAOTUFQSFNZAT.UWBAAPGUZWOSRO.MOFkey-v1.pcu
5033364,N#CC1=C(C=C[C]2C1=C([N])O[C]1N2C(=O)[C]2c3c1cc(C#N)c1=C4OC(=[N])C5=C6N4[C](C(=c31)C(=C2C#N)C#N)OC(=C6[CH]C(=C5)C(=O)[O-])[N])C(=O)[O-].N#CC1=C([CH]C2=C([N])OC3=C4c5c(=C6OC(=[N])C1=C2N36)c(C#N)cc1=c2c(C#N)cc3c6c2=C([C](c51)C(=C4C#N)C#N)C=C([C]6C(=O)N1[C]3OC(=C2[C]1C=C(C(=C2C#N)C(=O)[O-])C#N)[N])C#N)C(=O)[O-].N#CC1=C([CH]C2=C([N])Oc3n(C2=C1)c(=O)c1c(C#N)c(C#N)c2=C4OC(=[N])C5=CC(=CC6=C(O[C](c7c2c1c3cc7C#N)N4[C]56)[N])C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033364,Zn.AUENZFPFVOMITB.GOAGJNZQPKUPFJ.TUDRDZSRTDNHJW.MOFkey-v1.pcu
5033365,N#CC1=C(C=C[C]2C1=C([N])O[C]1N2C(=O)[C]2c3c1cc(C#N)c1=C4OC(=[N])C5=C6N4[C](C(=c31)C(=C2C#N)C#N)OC(=C6[CH]C(=C5)C(=O)[O-])[N])C(=O)[O-].N#CC1=C([CH]C2=C([N])OC3=C4c5c(=C6OC(=[N])C1=C2N36)c(C#N)cc1=c2c(C#N)cc3c6c2=C([C](c51)C(=C4C#N)C#N)C=C([C]6C(=O)N1[C]3OC(=C2[C]1C=C(C(=C2C#N)C(=O)[O-])C#N)[N])C#N)C(=O)[O-].N#CC1=C([CH]C2=C([N])Oc3n(C2=C1)c(=O)c1c(C#N)c(C#N)c2=C4OC(=[N])C5=CC(=CC6=C(O[C](c7c2c1c3cc7C#N)N4[C]56)[N])C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033365,Zn.AUENZFPFVOMITB.GOAGJNZQPKUPFJ.TUDRDZSRTDNHJW.MOFkey-v1.pcu
5033366,N#CC1=C(C=C[C]2C1=C([N])O[C]1N2C(=O)[C]2c3c1cc(C#N)c1=C4OC(=[N])C5=C6N4[C](C(=c31)C(=C2C#N)C#N)OC(=C6[CH]C(=C5)C(=O)[O-])[N])C(=O)[O-].N#CC1=C([CH]C2=C([N])OC3=C4c5c(=C6OC(=[N])C1=C2N36)c(C#N)cc1=c2c(C#N)cc3c6c2=C([C](c51)C(=C4C#N)C#N)C=C([C]6C(=O)N1[C]3OC(=C2[C]1C=C(C(=C2C#N)C(=O)[O-])C#N)[N])C#N)C(=O)[O-].N#CC1=C([CH]C2=C([N])Oc3n(C2=C1)c(=O)c1c(C#N)c(C#N)c2=C4OC(=[N])C5=CC(=CC6=C(O[C](c7c2c1c3cc7C#N)N4[C]56)[N])C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033366,Zn.AUENZFPFVOMITB.GOAGJNZQPKUPFJ.TUDRDZSRTDNHJW.MOFkey-v1.pcu
5033367,N#CC1=C(C(=O)[O-])[C](C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3cc(C#N)c3c2c(cc1C#N)[C]1N(C3=O)[C]2C=C(C#N)C(=C(C2=C(O1)[N])C#N)C(=O)[O-])C#N.N#CC1=C(C(=O)[O-])[C](C2=C([N])Oc3n(C2=C1)c(=O)c1c2c3c(C#N)cc3c2c(=c2c4[C]3C(=C(C#N)C3=C5OC(=C6C7=C(C(=[N])OC(=c(c43)cc2C#N)N57)C(=C([C]6C#N)C(=O)[O-])C#N)[N])C#N)cc1)C#N.N#C[C]1C(=CC=C2C1=C([N])O[C]1N2C(=O)c2c3c1ccc1c3c(cc2C#N)C(=O)N(C1=O)c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033367,Zn.BSKPOTLRNOTEJC.BZNDTARVZQCYMO.OFKZQRCZRVSYJV.MOFkey-v1.pcu
5033368,N#CC1=C(C(=O)[O-])[C](C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3cc(C#N)c3c2c(cc1C#N)[C]1N(C3=O)[C]2C=C(C#N)C(=C(C2=C(O1)[N])C#N)C(=O)[O-])C#N.N#CC1=C(C(=O)[O-])[C](C2=C([N])Oc3n(C2=C1)c(=O)c1c2c3c(C#N)cc3c2c(=c2c4[C]3C(=C(C#N)C3=C5OC(=C6C7=C(C(=[N])OC(=c(c43)cc2C#N)N57)C(=C([C]6C#N)C(=O)[O-])C#N)[N])C#N)cc1)C#N.N#C[C]1C(=CC=C2C1=C([N])O[C]1N2C(=O)c2c3c1ccc1c3c(cc2C#N)C(=O)N(C1=O)c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033368,Zn.BSKPOTLRNOTEJC.BZNDTARVZQCYMO.OFKZQRCZRVSYJV.MOFkey-v1.pcu
