5054871,* MOFid-v1.NA.NA;5054871,
5055119,Cc1cc2c(nc1C)cc(c1c2[C]=NC=C1C)C.[O-]C(=O)c1cc2c(cc1C)cc(c1c2ccc(c1C(=O)[O-])C)C.[O-]C(=O)c1ccc(c(c1)C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)c(C)c(c4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055119,Zn.XRSPNFQJWQYTFB.YFUBOSWLJDTTAO.ZXQWRVXWKLPRDL.MOFkey-v1.pcu
5055120,Cc1cc2c(nc1C)cc(c1c2[C]=NC=C1C)C.[O-]C(=O)c1cc2c(cc1C)cc(c1c2ccc(c1C(=O)[O-])C)C.[O-]C(=O)c1ccc(c(c1)C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)c(C)c(c4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5055120,Zn.XRSPNFQJWQYTFB.YFUBOSWLJDTTAO.ZXQWRVXWKLPRDL.MOFkey-v1.pcu
5055121,CCc1cc(C(=O)[O-])c2c(c1)c1cc(C(=O)[O-])c(c(c1cc2)CC)CC.CCc1cncc2c1ccc1c2[C]=CC=N1.[Zn][Zn] MOFid-v1.pcu.cat0;5055121,Zn.DCTFYSYGJZDKOY.WSYFRRNHGCWFGC.MOFkey-v1.pcu
5055122,* MOFid-v1.NA.NA;5055122,
5055123,Nc1c(N)nc(c2c1cc(N)c1c2cccn1)N.[O-]C(=O)c1cc(N)c(c(c1N)N)N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1cc2c3cc(N)c(c(c3ccc2c(c1N)N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055123,Zn.GLGAPPOGEYRGSE.HAMBRFREPMROCK.XUNAGWLDJPKKMC.MOFkey-v1.pcu
5055124,[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1cc(N)c(cc1N)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055124,Zn.SGOGWRDOWNIBEO.MOFkey-v1.pcu
5055125,Nc1c(N)ncc2c1c(N)c(N)c1c2cccn1.[O-]C(=O)c1cc(N)c2c(c1N)c1ccc(c(c1cc2)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055125,Zn.MKJSFGUAXQZQHI.TVYJELZXDFTMBI.WHXDPEUBHGJTMA.MOFkey-v1.pcu
5055126,[O-]C(=O)c1cc(cc2c1ccc1c2cc(cc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)c(cc4=C1N2[C]3OC3C=C[CH]C=C3c3c2c([C]2C(O1)C=CC=C2)cc(c3)C(=O)[O-])c1ccccc1.[Zn][Zn].c1ccc(cc1)c1cnc2c(c1)c1c(cc2)ccnc1c1ccccc1 MOFid-v1.pcu.cat0;5055126,Zn.BORSGVDPBNRMIE.VZHTUPMRDMVUOM.YLUFGDVPPAMGNQ.MOFkey-v1.pcu
5055127,* MOFid-v1.NA.NA;5055127,
5055128,OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-].Oc1ccc2c(n1)cc(c1c2c(O)ncc1)O.[O-]C(=O)c1ccc2c(c1O)c1ccc(c(c1c(c2O)O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat0;5055128,Zn.CKYLATSVEWLMHI.NMTSLVUYMSSUBB.UVCKNPILVISBFC.MOFkey-v1.pcu
5055129,Oc1cnc2c(c1)c1[CH]N=C([C](c1c(c2)O)O)O.[O-]C(=O)C1=[C]C=C(C=C1)N1C(=O)c2ccc3c4c2c(C1=O)c(O)c(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])O.[O-]C(=O)C1=[C]c2c(C(=[C]1)O)ccc1c2[C]=CC(=C1C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat0;5055129,Zn.BMDINFZWHLKRAS.FHYDDXRRPUZJKH.VDNZXKGMFZZXDF.MOFkey-v1.pcu
5055130,* MOFid-v1.NA.NA;5055130,
5055131,N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3c(C#N)c(c5[C]2N(C4=O)[C]3C=C(C#N)C(=C(C3=C(O2)[N])C#N)C(=O)[O-])C#N)C=C1C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055131,Zn.LZYYRNUJZCMQRC.MOFkey-v1.pcu
5055132,* MOFid-v1.NA.NA;5055132,
5055133,COc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(OC)c([O])c(c(c1OC)[O])C(=O)[O-])OC.COc1cnc2c(-c3cncc(c3[C](C2)OC)OC)c1.[CH2]OC1=C([C]=c2c(=C1)ccc1c2[C]=CC=C1C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055133,Zn.CNZMZIYWIGCTHM.LPFBWDVNSFEWEU.QTELVBPNUAZXAS.MOFkey-v1.pcu
5055134,COC1=CN=[C]c2c1ccc1c2c([O])c(cn1)OC.[Zn][Zn] MOFid-v1.pcu,sql.cat0;5055134,Zn.XRVMSULVCOOREX.MOFkey-v1.pcu
5055135,* MOFid-v1.NA.NAno_mof;5055135,NA.MISSING_LINKERS.MOFkey-v1
5055136,* MOFid-v1.NA.NA;5055136,
5055137,CCOc1c(cc(c(c1OCC)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(OCC)cc(c(c1OCC)OCC)C(=O)[O-])OCC)OCC)C(=O)[O-].CCOc1cc(cc2c1ccc1c2cccc1C(=O)[O-])C(=O)[O-].CCOc1cncc2c1ccc1c2cccn1.[Zn][Zn] MOFid-v1.pcu.cat0;5055137,Zn.LAIPJKVTINSMFA.SMLHBOLSEALMBY.XXDBUOMQILFTSP.MOFkey-v1.pcu
5055138,CCOC1=[C]c2c(O[C])cc3c(c2C=C1C(=O)[O-])c(O[CH2])c(cc3C(=O)[O-])OCC.CCOc1cc(ccc1N1C(=O)c2cc(O[CH2])c3c4c2c(C1=O)c(O[CH2])c(c4[C]N(C3=O)c1ccc(cc1)C(=O)[O-])O[CH2])C(=O)[O-].CCOc1cnc2c(c1)c1C=NC=[C]c1c(c2)O[C].[Zn][Zn] MOFid-v1.pcu.cat0;5055138,Zn.FCQOYPVADNGQQV.JEPWTLHSIKLXHX.ZZQOBPYWOJLRGX.MOFkey-v1.pcu
5055139,CCOc1cc(C(=O)[O-])c(cc1N1[C]c2c(OCC)c(OCC)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(OCC)cc(cc1OCC)C(=O)[O-])OCC)OCC.CCOc1cc2c(OCC)cc3c(c2cc1C(=O)[O-])ccc(c3C(=O)[O-])OCC.CCOc1cnc2c(c1OCC)c1cncc(c1cc2)OCC.[Zn][Zn] MOFid-v1.pcu.cat0;5055139,Zn.NKKQCOVESNDIHD.SABVDCVANRARMW.UCMKCJMACTWGKV.MOFkey-v1.pcu
5055140,N=Nc1c(ccc2c1[N]NO[C]1N2C(=O)c2c3c1c(N=N)cc1c3c(c3=NNNN=c23)[C]2N3[C]1ON([NH])C1=C[C](C4=NNNN(O2)C4=C31)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055140,Zn.OCHUTMMAOHYRHM.MOFkey-v1.pcu
5055141,[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1cc2ccc3c4c2c(c1)ccc4cnc3 MOFid-v1.pcu.cat0;5055141,Zn.OTAJGWQCQIEFEV.YNACRJFIOLJWEO.ZPIPUFJBRZFYKJ.MOFkey-v1.pcu
5055142,[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1cc2ccc3c4c2c(c1)ccc4cnc3 MOFid-v1.pcu.cat1;5055142,Zn.OTAJGWQCQIEFEV.YNACRJFIOLJWEO.ZPIPUFJBRZFYKJ.MOFkey-v1.pcu
5055143,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055143,Zn.IBRPEOCBRYYINT.OTAJGWQCQIEFEV.MOFkey-v1.pcu
5055144,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055144,Zn.IBRPEOCBRYYINT.OTAJGWQCQIEFEV.MOFkey-v1.pcu
5055145,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5055145,Zn.IBRPEOCBRYYINT.OTAJGWQCQIEFEV.MOFkey-v1.pcu
5055146,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=C(F)C(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F)F.[O-]C(=O)C1=[C]c2c3c(=C1)ccc1c3c(c(c2F)F)c(c(c1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055146,Zn.FHWPNRTWXQLREO.JBRYCBDRGSTFQO.LYSCUTKWFWMVDK.MOFkey-v1.pcu
5055147,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=C(F)C(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F)F.[O-]C(=O)C1=Cc2ccc3c4c2c(=[C]1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[O-]C(=O)C1=[C]c2c3c(=C1)ccc1c3c(c(c2F)F)c(c(c1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055147,Zn.FHWPNRTWXQLREO.JBRYCBDRGSTFQO.LYSCUTKWFWMVDK.MOFkey-v1.pcu
5055148,Fc1cc2cnc(c3c2c2c1c(F)nc(c2c(c3F)F)F)F.[O-]C(=O)c1cc2ccc3c4c2c(c1F)cc(c4c(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055148,Zn.OTMWXEAMZUBKOH.WBHCTAPYPJDEIZ.ZHJMUFMYUICIAU.MOFkey-v1.pcu
5055149,Fc1cc2cnc(c3c2c2c1c(F)nc(c2c(c3F)F)F)F.[O-]C(=O)c1cc2ccc3c4c2c(c1F)cc(c4c(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055149,Zn.OTMWXEAMZUBKOH.WBHCTAPYPJDEIZ.ZHJMUFMYUICIAU.MOFkey-v1.pcu
5055150,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=CC(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=[C]C=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055150,Zn.GGUPXOUBNWGMFL.LYSCUTKWFWMVDK.PBKPSQAJVJEZJR.MOFkey-v1.pcu
5055151,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=CC(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=[C]C=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055151,Zn.GGUPXOUBNWGMFL.LYSCUTKWFWMVDK.PBKPSQAJVJEZJR.MOFkey-v1.pcu
5055152,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=CC(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=[C]C=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5055152,Zn.GGUPXOUBNWGMFL.LYSCUTKWFWMVDK.PBKPSQAJVJEZJR.MOFkey-v1.pcu
5055153,Fc1c(F)c2c(F)nc(c3c2c2c1cncc2c(c3F)F)F.[O-]C(=O)C1=CC(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=[C]C=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat3;5055153,Zn.GGUPXOUBNWGMFL.LYSCUTKWFWMVDK.PBKPSQAJVJEZJR.MOFkey-v1.pcu
5055154,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ncc2c3c1ccc1c3c(c(c2)F)c(nc1)F.[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[Zn][Zn] MOFid-v1.pcu.cat0;5055154,Zn.OVWLZVRRVSDQJW.SVTSDWRYOQWONP.VESGDZXFOVWFPD.MOFkey-v1.pcu
5055155,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ncc2c3c1ccc1c3c(c(c2)F)c(nc1)F.[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[Zn][Zn] MOFid-v1.pcu.cat1;5055155,Zn.OVWLZVRRVSDQJW.SVTSDWRYOQWONP.VESGDZXFOVWFPD.MOFkey-v1.pcu
5055156,Fc1cc2cncc3c2c2c1cncc2c(c3)F.[O-]C(=O)C1=[C]C(=C(C=C1F)N1C(=O)c2c(F)c(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F)F.[O-]C(=O)C1=[C]c2c(F)c(F)c3c4c2c(=C1)c(F)cc4c(c(c3)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055156,Zn.DRYYYLZMRZUWSD.LYQYBVNVIGFBOB.VZWHOEJHQPPAGY.MOFkey-v1.pcu
5055157,Fc1cc2cncc3c2c2c1cncc2c(c3)F.[O-]C(=O)C1=[C]C(=C(C=C1F)N1C(=O)c2c(F)c(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F)F.[O-]C(=O)C1=[C]c2c(F)c(F)c3c4c2c(=C1)c(F)cc4c(c(c3)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055157,Zn.DRYYYLZMRZUWSD.LYQYBVNVIGFBOB.VZWHOEJHQPPAGY.MOFkey-v1.pcu
5055158,ClO[C]1N(C2=[C]C=C([C]=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].Clc1ncc2c3c1ccc1c3c(c(c2Cl)Cl)c(nc1Cl)Cl.[O-]C(=O)C1=C(Cl)c2c3c(=[C]1)cc(Cl)c1c3c(c(c2)Cl)cc(c1Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055158,Zn.TYWWMIIIPLQKBO.WTHADGJPXWRGQH.YKHMBKKJSDVJKV.MOFkey-v1.pcu
5055159,ClO[C]1N(C2=[C]C=C([C]=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].Clc1ncc2c3c1ccc1c3c(c(c2Cl)Cl)c(nc1Cl)Cl.[O-]C(=O)C1=C(Cl)c2c3c(=[C]1)cc(Cl)c1c3c(c(c2)Cl)cc(c1Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055159,Zn.TYWWMIIIPLQKBO.WTHADGJPXWRGQH.YKHMBKKJSDVJKV.MOFkey-v1.pcu
5055160,ClO[C]1N(C2=[C]C(=C(C=[C]2)C(=O)[O-])Cl)C(=c2c3c1c(Cl)cc1c3c(cc2Cl)c(=O)n(c1OCl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl.Clc1cc2cnc(c3c2c2c1cncc2cc3Cl)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Cl)cc4c(c(c3)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055160,Zn.ACQHSKGZJJGEQT.DJQNVOYKJPMCEN.QSXHTHNKKNWWOY.MOFkey-v1.pcu
5055161,ClO[C]1N(C2=[C]C(=C(C=[C]2)C(=O)[O-])Cl)C(=c2c3c1c(Cl)cc1c3c(cc2Cl)c(=O)n(c1OCl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl.Clc1cc2cnc(c3c2c2c1cncc2cc3Cl)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Cl)cc4c(c(c3)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055161,Zn.ACQHSKGZJJGEQT.DJQNVOYKJPMCEN.QSXHTHNKKNWWOY.MOFkey-v1.pcu
5055162,ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)[C]2c3c1cc(Cl)c1=C(OCl)N([C](C(=c31)C=C2Cl)OCl)C1=[C]C=C(C=[C]1)C(=O)[O-].Clc1ncc2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)cnc1Cl.[O-]C(=O)C1=Cc2ccc3=[C]C(=C(c4c3c2c(=[C]1)c(Cl)c4)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055162,Zn.GMGUQHLJXQRLIY.RDGGLDOCLVPFOV.VQPFRCCBQKACBE.MOFkey-v1.pcu
5055163,ClO[C]1C2=CC(=C3[C]4C2=C(C(=O)N1C1=CC=C(C(=[C]1)Cl)C(=O)[O-])C(=CC4=C(N([C]3OCl)C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)Cl)Cl.ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)[C]2c3c1cc(Cl)c1=C(OCl)N([C](C(=c31)C=C2Cl)OCl)C1=[C]C=C(C=[C]1)C(=O)[O-].Clc1ncc2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)cnc1Cl.[O-]C(=O)C1=Cc2ccc3=[C]C(=C(c4c3c2c(=[C]1)c(Cl)c4)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055163,Zn.GMGUQHLJXQRLIY.RDGGLDOCLVPFOV.VQPFRCCBQKACBE.MOFkey-v1.pcu
5055164,ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(cc2Cl)C(=O)N([C]1OCl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-].Clc1nc(Cl)c2c3c1c(Cl)c(Cl)c1c3c(c(c2Cl)Cl)c(nc1)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055164,Zn.JMNXLMJPYJUMJG.NGNZXEQUJFWOIJ.SYTFXKDCHRTENY.MOFkey-v1.pcu
5055165,ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(cc2Cl)C(=O)N([C]1OCl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-].Clc1nc(Cl)c2c3c1c(Cl)c(Cl)c1c3c(c(c2Cl)Cl)c(nc1)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055165,Zn.JMNXLMJPYJUMJG.NGNZXEQUJFWOIJ.SYTFXKDCHRTENY.MOFkey-v1.pcu
5055166,ClO[C]1N(C2=[C]C=C(C=[C]2)C(=O)[O-])C(=c2c3=C1C(=C[C]1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-])Cl)OCl.Clc1ncc2c3c1ccc1c3c(c(c2Cl)Cl)cnc1.[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)ccc4c(c(c3Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055166,Zn.GARXJGWAQIAWCF.YPQWLERHVOQAER.ZTXZYZNOAUDWFM.MOFkey-v1.pcu
5055167,ClO[C]1C2=CC=C3C4=C(C=C(C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)[C]24)Cl)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=[C]C=C(C=[C]2)C(=O)[O-])C(=c2c3=C1C(=C[C]1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-])Cl)OCl.Clc1ncc2c3c1ccc1c3c(c(c2Cl)Cl)cnc1.[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)ccc4c(c(c3Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055167,Zn.GARXJGWAQIAWCF.YPQWLERHVOQAER.ZTXZYZNOAUDWFM.MOFkey-v1.pcu
5055168,BrOC1=c2ccc3=C(OBr)N(C(=c4c3c2c(=C(N1C1=[C]C(=NC(=[C]1)Br)Br)OBr)cc4Br)OBr)C1=[C]C(=NC=[C]1)Br.BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(c(c2Br)Br)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)C1=[C]c2ccc3=CC(=[C]c4c3c2c(=C1)cc4Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055168,Zn.BGJKVRHIBWRWOW.MTCRRSFBNIDQBD.XSUAHZYVFIUWCN.MOFkey-v1.pcu
5055169,BrOC1=C2[CH]C(Br)(Br)C3=C(OBr)N(C(=c4c3c2c(=C(N1C1=[C]C(=NC(=[C]1)Br)Br)OBr)cc4)OBr)C1=[C]C(=NC=[C]1)Br.BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)C2=[C]C(=C3c4c2c1c(Br)cc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br.[O-]C(=O)C1=[C]c2ccc3=CC(=[C]c4c3c2c(=C1)cc4Br)C(=O)[O-].[O-]C(=O)C1=[C]c2ccc3c4c2c(=C1)cc(c4=[C]C(=C3)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat1;5055169,Zn.BMFSYSWKIDIFLU.JKTNUCLBPUOGCZ.XSUAHZYVFIUWCN.MOFkey-v1.pcu
5055170,BrO[C]1N(C2=[C]C(=NC=[C]2)Br)C(=c2c3c1ccc1c3c(cc2Br)c(=O)n(c1OBr)C1=CC(=NC(=[C]1)Br)Br)OBr.[O-]C(=O)C1=[C]c2cc(Br)c3c4c2c(=C1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)C1=[C]c2ccc3c4c2c(=[C]1)ccc4cc(c3Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055170,Zn.HUCDSGMVIYHNPY.NBJMQVUUBSBKAN.OKUOXNZXZONTIO.MOFkey-v1.pcu
5055171,BrO[C]1N(C2=[C]C(=NC=[C]2)Br)C(=c2c3c1ccc1c3c(cc2Br)c(=O)n(c1OBr)C1=CC(=NC(=[C]1)Br)Br)OBr.BrO[C]1N(C2=[C]C=NC(=[C]2)Br)C(=c2c3c1ccc1c3c(cc2Br)c(=O)n(c1OBr)C1=CC(=NC(=[C]1)Br)Br)OBr.[O-]C(=O)C1=[C]c2cc(Br)c3c4c2c(=C1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)C1=[C]c2ccc3c4c2c(=[C]1)ccc4cc(c3Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055171,Zn.HUCDSGMVIYHNPY.NBJMQVUUBSBKAN.OKUOXNZXZONTIO.MOFkey-v1.pcu
5055172,BrO[C]1N(C2=[C]C(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=C2[C]3C1=C(Br)C=C1C3=C(C(=C2Br)Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-])OBr.Brc1cc2cncc3c2c2c1cnc(c2c(c3Br)Br)Br.[O-]C(=O)c1cc2cc(Br)c3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])Br)Br.[Zn][Zn] MOFid-v1.pcu.cat0;5055172,Zn.LSBPLIJLEJSDRM.RTNLQAOENLHYRT.XASXHGRCZPLYKL.MOFkey-v1.pcu
5055173,BrO[C]1C2=C(Br)C=C3C4=C([C]=C(C(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)[C]24)Br)C(=O)N(C3=O)c1cc(Br)c(c(c1)Br)C(=O)[O-].Brc1cc2cncc3c2c2c1cnc(c2c(c3Br)Br)Br.[O-]C(=O)c1cc2cc(Br)c3c4c2c(c1)C(Br)[C](c4cc(c3Br)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat1;5055173,Zn.MDKOSIBBIPPAMH.NUJQHPCPCOLVOX.XASXHGRCZPLYKL.MOFkey-v1.pcu
