5062108,* MOFid-v1.NA.NA;5062108,
5062769,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=[C]C=c2c(=C1N)cc(c(c2)C(=O)[O-])N.[O-]C(=O)c1ccc2c(c1)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat0;5062769,Cu.MAFGXIQISBSPOD.NVHAWKDJRZQOIP.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062770,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=C(N)c2c(C=[C]1)cc(c(c2)N)C(=O)[O-].[O-]C(=O)C1=[C]C=c2c(=C1N)cc(c(c2)C(=O)[O-])N.[O-]C(=O)c1ccc2c(c1)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat1;5062770,Cu.MAFGXIQISBSPOD.NVHAWKDJRZQOIP.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062771,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=C(N)c2c(C=[C]1)cc(c(c2)N)C(=O)[O-].[O-]C(=O)C1=[C]C=c2c(=C1N)cc(c(c2)C(=O)[O-])N.[O-]C(=O)c1ccc2c(c1)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat2;5062771,Cu.MAFGXIQISBSPOD.NVHAWKDJRZQOIP.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062772,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=Cc2c(C=[C]1)c(N)c(c(c2)N)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1N)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat0;5062772,Cu.QDOUBTQTJBIBMF.ZBDQAWPUFNRQES.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062773,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=Cc2c(C=[C]1)c(N)c(c(c2)N)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1N)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat1;5062773,Cu.QDOUBTQTJBIBMF.ZBDQAWPUFNRQES.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062774,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C1=Cc2c(C=[C]1)c(N)c(c(c2)N)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1N)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat2;5062774,Cu.QDOUBTQTJBIBMF.ZBDQAWPUFNRQES.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062775,* MOFid-v1.NA.NAno_mof;5062775,NA.MISSING_LINKERS.MOFkey-v1
5062776,OC1=N[CH]C2=C(O)C(=[N]=C(C2=C1)O)O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(O)cc(c2O)C(=O)[O-] MOFid-v1.pcu.cat0;5062776,Cu.GFDXGUKTWDEWFA.IERHOPLCXHBIFQ.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062777,OC1=N[CH]C2=C(O)C(=[N]=C(C2=C1)O)O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(O)cc(c2O)C(=O)[O-] MOFid-v1.pcu.cat1;5062777,Cu.GFDXGUKTWDEWFA.IERHOPLCXHBIFQ.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062778,Oc1cncc2c1cncc2O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2O)C(=O)[O-] MOFid-v1.pcu.cat0;5062778,Cu.ASJBFTSZGZVHJQ.IKALJLZTTOGMSO.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062779,OC1=N[CH]c2c([C]1O)c(O)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1O)O)C(=O)[O-] MOFid-v1.pcu.cat0;5062779,Cu.GNIHGTYROHOAOR.IVHBREJLPGXBAS.WGCOZBRWUQSUBY.MOFkey-v1.pcu
5062780,OC1=N[CH]c2c([C]1O)c(O)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1O)O)C(=O)[O-] MOFid-v1.pcu.cat1;5062780,Cu.GNIHGTYROHOAOR.IVHBREJLPGXBAS.WGCOZBRWUQSUBY.MOFkey-v1.pcu
5062781,OC1=N[CH]c2c([C]1O)cnc(c2O)O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1c(O)c(O)c2c(c1O)cc(c(c2O)C(=O)[O-])O MOFid-v1.pcu.cat0;5062781,Cu.AZKNKTYAYSCZKW.IVHBREJLPGXBAS.NYHKCUSJOYRKRC.MOFkey-v1.pcu
5062782,O[C]1C(=[N]=C(c2c1cncc2)O)O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2c(c1O)O)O)C(=O)[O-] MOFid-v1.pcu.cat0;5062782,Cu.IKOADKRRKBYOAA.IVHBREJLPGXBAS.XXXIQTDOYQDJPQ.MOFkey-v1.pcu
5062783,O[C]1C(=[N]=C(c2c1cncc2)O)O.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2c(c1O)O)O)C(=O)[O-] MOFid-v1.pcu.cat1;5062783,Cu.IKOADKRRKBYOAA.IVHBREJLPGXBAS.XXXIQTDOYQDJPQ.MOFkey-v1.pcu
5062784,N#Cc1ncc2c(c1)c(C#N)ncc2C#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062784,Cu.IVHBREJLPGXBAS.WMEQMQFKALJLKN.MOFkey-v1.pcu
5062785,N#Cc1ncc2c(c1)c(C#N)ncc2C#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062785,Cu.IVHBREJLPGXBAS.WMEQMQFKALJLKN.MOFkey-v1.pcu
5062786,N#Cc1ncc(c2c1cc(C#N)nc2)[C]N=C(C#CC(=O)[O-])[C]C#CC(=O)[O-].N#Cc1ncc2c(c1)c(C#N)ncc2[C]N=C(C#CC(=O)[O-])C#C[C]C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.UNKNOWN.cat0;5062786,Cu.IVHBREJLPGXBAS.SJSXDKOJFBLYLT.MOFkey-v1.UNKNOWN
5062787,N#Cc1c(C#N)c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].N#Cc1nc(C#N)c(c2c1ccnc2)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062787,Cu.HELZXYNECMHZBJ.IVHBREJLPGXBAS.NRDBIDWJYYRPSG.MOFkey-v1.pcu
5062788,N#Cc1cc2cc(cc(c2c(c1C(=O)[O-])C#N)C#N)C(=O)[O-].N#Cc1nc(C#N)c(c2c1ccnc2)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062788,Cu.HELZXYNECMHZBJ.HVFCVNFCHDVHLA.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062789,N#Cc1cc2cc(cc(c2c(c1C(=O)[O-])[C][N][N][C]c1c(C#N)nc(c2c1cncc2)C#N)C#N)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.fse,UNKNOWN.cat0;5062789,Cu.IVHBREJLPGXBAS.UUEWBXKGVICPAX.MOFkey-v1.fse
5062790,N#Cc1c(C#N)c(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])C#N.N#Cc1nc(C#N)c(c2c1c(C#N)c(nc2C#N)C#N)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062790,Cu.ITSXEZSEUPHIIO.IVHBREJLPGXBAS.PREMARMRPWYJQO.MOFkey-v1.pcu
5062791,N#Cc1c(C(=O)[O-])c([C][N][N][C]c2c(C#N)nc(c3c2c(C#N)nc(c3C#N)C#N)C#N)c2c(c1C#N)cc(cc2)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.fse,UNKNOWN.cat0;5062791,Cu.IVHBREJLPGXBAS.MNSYFZBSWSHTFR.MOFkey-v1.fse
5062792,N#CC#CC#N.N#Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].N#Cc1cc(cc2c1c(C#N)c(cc2)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5062792,Cu.DXHBUXCUJFOVKT.OBLLSLVJBSBZHT.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062793,N#CC#CC#N.N#Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].N#Cc1cc(cc2c1c(C#N)c(cc2)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5062793,Cu.DXHBUXCUJFOVKT.OBLLSLVJBSBZHT.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062794,N#CC#CC#N.N#Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].N#Cc1cc(cc2c1c(C#N)c(cc2)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat2;5062794,Cu.DXHBUXCUJFOVKT.OBLLSLVJBSBZHT.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062795,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)O.COC1=C2[CH]N=C(C(=C2[CH]N=C1O[CH2])OC)O[CH2].COc1cc(C(=O)[O-])c(c2c1cc(cc2OC)C(=O)O)OC MOFid-v1.pcu.cat0;5062795,Cu.ZSIBZRDSWRFEST.MOFkey-v1.pcu
5062796,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062796,Cu.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062797,COc1cc2c(cc1C(=O)[O-])ccc(c2OC)C(=O)[O-].COc1cncc2c1cncc2OC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062797,Cu.CQWJQGNTTUXIPE.IVHBREJLPGXBAS.LBTAQSUMLGWWEE.MOFkey-v1.pcu
5062798,COc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].COc1nccc2c1c(OC)cnc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062798,Cu.ARBIKKOUEWXTKK.IVHBREJLPGXBAS.VTXQANHRQIPNDU.MOFkey-v1.pcu
