filename	mofkey
HAJMEL_clean.cif	Fe.DFYUNUQGQAKBMI.MOFkey-v1.nbo
HAJMIQ_clean.cif	Cu.QMKYBPDZANOJGF.MOFkey-v1.tbo
HAJPEQ_clean.cif	Cu.LJFSFVVOLUZFTK.MOFkey-v1.pts
HAJRES_clean.cif	Cu.VISFYDGLYIKBOM.VJMAQXHXNRVXIZ.MOFkey-v1.dia
HAJYEZ_clean.cif	Ni.AMSDUJSGRUNTLC.MOFkey-v1.UNKNOWN
HAKCAZ_clean.cif	Dy.IIEYPZOESLIZQB.MOFkey-v1.UNKNOWN
HAKCIG_clean.cif	Cu.COOQMBOJAAZEIR.MOFkey-v1.mog
HAKKAH_clean.cif	Ag.MBXLVWBGLJQNNP.WMZXXRGIQZAKJB.MOFkey-v1.hcb
HAKSAQ_clean.cif	In.KKEYFWRCBNTPAC.MOFkey-v1.acs
HAKSEU_clean.cif	NiIn.KKEYFWRCBNTPAC.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
HAKSIY_clean.cif	MgFe.KKEYFWRCBNTPAC.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
HAKSOE_clean.cif	In.KKEYFWRCBNTPAC.PEUPUKDBCPLDIH.MOFkey-v1.acs
HAKTAR_clean.cif	CoIn.KKEYFWRCBNTPAC.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
HAKTOF_clean.cif	CoIn.PEUPUKDBCPLDIH.XBXYHFBTOBSNIN.MOFkey-v1.acs
HAKVAT_clean.cif	CoIn.PEUPUKDBCPLDIH.XBXYHFBTOBSNIN.MOFkey-v1.acs
HAKVEX_clean.cif	CoIn.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
HAKVIB_clean.cif	AgIn.KKEYFWRCBNTPAC.PEUPUKDBCPLDIH.MOFkey-v1.UNKNOWN
HAKVOH_clean.cif	FeCu.PEUPUKDBCPLDIH.XBXYHFBTOBSNIN.MOFkey-v1.UNKNOWN
HAKVUN_clean.cif	AgIn.MPFLRYZEEAQMLQ.MOFkey-v1.jjt
HAKWAU_clean.cif	MgCu.MPFLRYZEEAQMLQ.MOFkey-v1.jjt
HAKWUM_clean.cif	Ga.XMEMBTRAHXDWCO.MOFkey-v1.fsc
HAKYEA_clean.cif	Zn.GAWWKPYRKRZZCX.GHTRNERRAMXIKX.HCESPIATTXYSEC.MGFJDEHFNMWYBD.UQOGTUXLSJZENP.MOFkey-v1.UNKNOWN
HALQUJ_clean.cif	Cu.JEVCWSUVFOYBFI.SSNBNRYODLSHHH.MOFkey-v1.bbf
HALVAU_clean.cif	Ni.AMSDUJSGRUNTLC.MOFkey-v1.ERROR
HAMJOW_clean.cif	Zn.POMFMMSRVMERFN.MOFkey-v1.rtl
HAMJUC_clean.cif	Zn.DEEASGNVNURNAL.MOFkey-v1.kgm
HAMLIT_clean.cif	Zn.BEGYHSRUOXLRCZ.GTBORZCYFKUESX.RYFYCPDCRKHALS.XLTORTMOVVGLEX.MOFkey-v1.UNKNOWN
HAMREU_clean.cif	CuCe.NBZBKCUXIYYUSX.MOFkey-v1.UNKNOWN
HAMRIY_clean.cif	CuHo.NBZBKCUXIYYUSX.MOFkey-v1.UNKNOWN
HANKEO_clean.cif	MnIn.NUUAIJGPGXMUHN.VEMMNKDUCNRQEB.MOFkey-v1.UNKNOWN
HANKIS_clean.cif	CoIn.VEMMNKDUCNRQEB.MOFkey-v1.UNKNOWN
HANKOY_clean.cif	NiIn.VEMMNKDUCNRQEB.MOFkey-v1.UNKNOWN
HANKUE_clean.cif	CdIn.VEMMNKDUCNRQEB.MOFkey-v1.UNKNOWN
HANWAW_clean.cif	Cu.QEDFARDYOPDQAQ.MOFkey-v1.fsy
HAOAER_clean.cif	Er.WBXYQRLPGDVDPC.MOFkey-v1.ERROR
HAPBAE_clean.cif	TiCu.PVNIIMVLHYAWGP.MOFkey-v1.ERROR
HAPBEI_clean.cif	TiCu.NIPZZXUFJPQHNH.MOFkey-v1.ERROR
HAPBIM_clean.cif	TiCu.PVNIIMVLHYAWGP.QWGSILHMIBNGDO.MOFkey-v1.ERROR
HAPGIR_clean.cif	Mn.BDAGIHXWWSANSR.JJVNJNWFOZLIFJ.MOFkey-v1.UNKNOWN
HAPHUD_clean.cif	Zn.GDRBVHIQLGZJJP.MWVTWFVJZLCBMC.MOFkey-v1.ERROR
HAPNEU_clean.cif	TiCu.PVNIIMVLHYAWGP.MOFkey-v1.ERROR
HAPNOE_clean.cif	
HAPNUK_clean.cif	
HAPPAS_clean.cif	
HAPVAX_clean.cif	CeU.YDSWCNNOKPMOTP.MOFkey-v1.ERROR
HAPVEB_clean.cif	NdU.YDSWCNNOKPMOTP.MOFkey-v1.ERROR
HAQJIV_clean.cif	Cu.QJDKJZRTSFSCQG.MOFkey-v1.nbo
HAQKES_clean.cif	CuCd.QTBSBXVTEAMEQO.YULUETFPSJYBDG.MOFkey-v1.UNKNOWN
HAQRID_clean.cif	Zn.QURGMSIQFRADOZ.MOFkey-v1.ERROR
HAQROJ_clean.cif	LiZn.QURGMSIQFRADOZ.MOFkey-v1.ERROR
HARGUC_clean.cif	KBi.XBGQJSLSIXRBNV.MOFkey-v1.ERROR
HARHOA_clean.cif	KZn.AAGYNNWNTWVPPT.ITVFZPAJODSVMF.LFBALUPVVFCEPA.MOFkey-v1.UNKNOWN
HARHUG_clean.cif	KZn.AAGYNNWNTWVPPT.ITVFZPAJODSVMF.LFBALUPVVFCEPA.MOFkey-v1.UNKNOWN
HARNAR_clean.cif	Ag.JZCLBQYGKOOSPM.MWVTWFVJZLCBMC.MOFkey-v1.mog
HARSIE_clean.cif	
HARSOK_clean.cif	Y.BCIWWKWCWKQBNF.GAMNTTBRXYUXCX.SVSVFDKUNGZQGG.MOFkey-v1.UNKNOWN
HASMIZ_clean.cif	Co.GPNNOCMCNFXRAO.MWVTWFVJZLCBMC.MOFkey-v1.ERROR
HASNIB_clean.cif	Eu.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HASNOH_clean.cif	Tb.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HASNUN_clean.cif	Eu.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HASSUR_clean.cif	In.MUBZPKHOEPUJKR.SATWKVZGMWCXOJ.MOFkey-v1.ERROR
HASTAY_clean.cif	ZnRu.JEVCWSUVFOYBFI.KVQMUHHSWICEIH.SSODQXRGMVULMF.MOFkey-v1.UNKNOWN
HATZOS02_clean.cif	Ag.WECOCLXDGWEPGO.MOFkey-v1.dia
HATZOS_clean.cif	Ag.WECOCLXDGWEPGO.MOFkey-v1.dia
HAVVUX_clean.cif	Cu.GSPLVTAKPRMLKM.MOFkey-v1.ERROR
HAVWEI_clean.cif	Zn.DQRKTVIJNCVZAX.USYGXHSCEFPLMH.MOFkey-v1.sql
HAVYOU_clean.cif	AgW.MPFLRYZEEAQMLQ.MOFkey-v1.dia
HAVZIP_clean.cif	Co.MUBZPKHOEPUJKR.MWVTWFVJZLCBMC.MOFkey-v1.ERROR
HAWGEU_clean.cif	Ce.MUVPPDPYQQCJCX.MOFkey-v1.UNKNOWN
HAWGIX_charged.cif	Cd.MFCUYYDNBBTQKD.MOFkey-v1.UNKNOWN
HAWGIY_clean.cif	
HAWREE_clean.cif	Mn.JJVNJNWFOZLIFJ.LFQSCWFLJHTTHZ.MOFkey-v1.UNKNOWN
HAWVAE_clean.cif	Gd.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWVEI_clean.cif	Nd.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWVIM_clean.cif	Eu.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWVOS_clean.cif	Er.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWVUY_clean.cif	Tb.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWWAF_clean.cif	Dy.YCGAZNXXGKTASZ.MOFkey-v1.sql
HAWWEJ_charged.cif	Yb.YCGAZNXXGKTASZ.MOFkey-v1.bcu
HAWWEK_clean.cif	Cu.KYQCOXFCLRTKLS.MOFkey-v1.dia
HAWWIN_clean.cif	Nd.YCGAZNXXGKTASZ.MOFkey-v1.rob
HAWWOT_clean.cif	Nd.YCGAZNXXGKTASZ.MOFkey-v1.rob
HAWWOU_clean.cif	Cu.MWVTWFVJZLCBMC.MOFkey-v1.sql
HAWWUZ_clean.cif	Nd.YCGAZNXXGKTASZ.MOFkey-v1.rob
HAWYUB_clean.cif	Cd.RXOHFPCZGPKIRD.TWBYWOBDOCUKOW.MOFkey-v1.UNKNOWN
HAWZEM_clean.cif	Cu.TWBYWOBDOCUKOW.MOFkey-v1.bcu
HAWZIQ_clean.cif	MoLa.MGFYIUFZLHCRTH.MOFkey-v1.ERROR
HAXJEX_clean.cif	Zn.QMKYBPDZANOJGF.MOFkey-v1.ant
HAXMUP_clean.cif	Cu.GRVDJDISBSALJP.OYRRZWATULMEPF.MOFkey-v1.ERROR
HAXNOJ_clean.cif	Cd.JEVCWSUVFOYBFI.LBVWYGNGGJURHQ.MOFkey-v1.ERROR
HAYLIE_clean.cif	Zn.CKBDLSABXSXVHC.MWVTWFVJZLCBMC.MOFkey-v1.ERROR
HAYTEI_clean.cif	CaEu.WJJMNDUMQPNECX.MOFkey-v1.ERROR
HAYZOY_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HAZGOF01_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF02_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF03_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF04_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF05_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF06_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF07_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF08_clean_h.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF10_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF11_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF12_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF13_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF14_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF15_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF16_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZGOF_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HAZNED_clean.cif	Cd.FQIUCPGDKPXSLL.MOFkey-v1.ERROR
HAZNIH_clean.cif	Cd.FQIUCPGDKPXSLL.MOFkey-v1.ERROR
HAZNON_clean.cif	Cd.FQIUCPGDKPXSLL.MOFkey-v1.ERROR
HAZSIL_clean.cif	Cu.MWVTWFVJZLCBMC.NIICOPUMHDIIHP.MOFkey-v1.UNKNOWN
HAZWIP_clean.cif	Ni.WDZYOKLMZFXRIJ.MOFkey-v1.srs
HEBGUS_clean.cif	Co.KBVFRXIGQQRMEF.PHQYMDAUTAXXFZ.MOFkey-v1.pcu
HEBJAB_clean.cif	Co.GOZATJNCMKPSAV.PVAQSGXNQUFOMY.MOFkey-v1.jeb
HEBKEG_clean.cif	
HEBNIN_clean.cif	ZnU.WNSAPNMBRMDNPL.ZWILXXYQIJPOIZ.MOFkey-v1.UNKNOWN
HEBNOT_clean.cif	ZnU.VAEYLEWJTWKXSN.WNSAPNMBRMDNPL.MOFkey-v1.UNKNOWN
HEBPUB_charged.cif	Zn.USILCGNAAAODFG.MOFkey-v1.UNKNOWN
HEBTAL_clean.cif	Co.ABMFBCRYHDZLRD.MOFkey-v1.lim
HEBTEP_clean.cif	Zn.ABMFBCRYHDZLRD.MOFkey-v1.lim
HEBZAR_clean.cif	
HEBZEV_clean.cif	
HECQUB_clean.cif	Zn.RYVOHYCXIPNVGT.MOFkey-v1.ant
HEDBEZ_clean.cif	CeU.CYIDZMCFTVVTJO.MOFkey-v1.UNKNOWN
HEDBID_clean.cif	NdU.CYIDZMCFTVVTJO.MOFkey-v1.UNKNOWN
HEDBOJ_clean.cif	CeU.YDSWCNNOKPMOTP.MOFkey-v1.UNKNOWN
HEDBUP_clean.cif	NdU.YDSWCNNOKPMOTP.MOFkey-v1.UNKNOWN
HEDCAW_clean.cif	Zn.WVDRSXGPQWNUBN.MOFkey-v1.pts
HEDCEA_clean.cif	Zn.MWVTWFVJZLCBMC.WVDRSXGPQWNUBN.MOFkey-v1.rob
HEDCIE_clean.cif	Cu.MWVTWFVJZLCBMC.WVDRSXGPQWNUBN.MOFkey-v1.bpq
HEDGUS_clean.cif	Cu.KYQCOXFCLRTKLS.ZUCRGHABDDWQPY.MOFkey-v1.ERROR
HEDTER_clean.cif	Ni.CRFFXCBSBSCEPT.PXGZQGDTEZPERC.MOFkey-v1.UNKNOWN
HEFDED_clean.cif	MnMo.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
HEFDIH_clean.cif	MnMo.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
HEFDON_clean.cif	CdBa.LQEZHWGJSWHXPJ.MOFkey-v1.rtl
HEFDUT_charged.cif	Cd.LQEZHWGJSWHXPJ.MOFkey-v1.rtl
HEFFAB_charged.cif	MnCd.DHKXLYBPTSZNEY.LQEZHWGJSWHXPJ.MOFkey-v1.rtl
HEFFEF_clean.cif	NaCd.LQEZHWGJSWHXPJ.MOFkey-v1.rtl
HEFVAR_clean.cif	CuRh.TWBYWOBDOCUKOW.MOFkey-v1.ERROR
HEGCEB_clean.cif	NiCd.JEVCWSUVFOYBFI.PIICEJLVQHRZGT.MOFkey-v1.ERROR
HEGJUZ_clean.cif	Zn.MWVTWFVJZLCBMC.NEQFBGHQPUXOFH.MOFkey-v1.hex
HEGKAP_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.sql
HEGNAJ_clean.cif	CrCoGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEGNEN_clean.cif	FeGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEGNIR_clean.cif	MnGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEGNOX_clean.cif	ZnGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEGNUD_clean.cif	CrGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEGPAL_clean.cif	CoGa.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HEHCOO_clean.cif	
HEKTAU_clean.cif	Cd.WLMLPFKCGMQBFL.MOFkey-v1.ths
HEKTUO01_clean.cif	Cd.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN
HEKTUO_clean.cif	Cd.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN
HELCUY_clean.cif	Zn.HENCHDCLZDQGIQ.MOFkey-v1.UNKNOWN
HELDEJ_SL.cif	Zn.HENCHDCLZDQGIQ.SDAUVSLAZIXWAU.MOFkey-v1.ERROR
HELDOT_clean.cif	Co.SATWKVZGMWCXOJ.MOFkey-v1.ERROR
HEMTEZ_clean.cif	NiMo.LSHYAWDVBASRBW.MWVTWFVJZLCBMC.MOFkey-v1.nbo
HENYUV_clean.cif	Zn.JFYAPOKTGQDQBQ.MOFkey-v1.UNKNOWN
HESVOR_clean.cif	Zn.JFYAPOKTGQDQBQ.MOFkey-v1.UNKNOWN
HETDUG_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HETZOW_clean.cif	VZn.MWVTWFVJZLCBMC.MOFkey-v1.UNKNOWN
HETZUC_charged.cif	VCo.MWVTWFVJZLCBMC.MOFkey-v1.UNKNOWN
HEWFUL_ion_b.cif	
HEXNOO_clean.cif	Cd.KDWIKPVYQSPYIX.MOFkey-v1.dia
HEXNUU_clean.cif	Cd.KDWIKPVYQSPYIX.MOFkey-v1.dia
HEXVEM_clean.cif	Cu.ABMJZZKYQWIIFX.MOFkey-v1.tbo
HEZKIH_clean.cif	Zn.SZEKRJJVSRIFOB.MOFkey-v1.dia
HEZSAG_clean.cif	
HEZSEK_clean.cif	CuBa.KCXVZYZYPLLWCC.MOFkey-v1.UNKNOWN
HGCNCO_clean.cif	CoHg.NYAZXHASVIWIRJ.MOFkey-v1.crb
HIBGEF_clean.cif	Mg.BDAGIHXWWSANSR.MOFkey-v1.met
HIBGIJ_clean.cif	Mn.BDAGIHXWWSANSR.MOFkey-v1.met
HIBQUE_clean.cif	In.LSHYAWDVBASRBW.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HICGEG_clean.cif	Zn.AODALHUPEBREOC.IFZCJZZJNFOMPE.MOFkey-v1.ERROR
HICVOG_clean.cif	Zn.QMKYBPDZANOJGF.RCJGHUKFVNWNAR.MOFkey-v1.UNKNOWN
HICVUM_clean.cif	Cd.QMKYBPDZANOJGF.RCJGHUKFVNWNAR.MOFkey-v1.UNKNOWN
HICWIB_clean.cif	KCoRu.BVKZGUZCCUSVTD.MOFkey-v1.UNKNOWN
HICZAW_clean.cif	Sm.GZJYHAYPVZNUJX.ITEYVDCTDSTIHT.MOFkey-v1.ERROR
HICZEA_clean.cif	Pr.OPVGPUMQLUVBQF.MOFkey-v1.UNKNOWN
HICZIE_clean.cif	Gd.OPVGPUMQLUVBQF.MOFkey-v1.UNKNOWN
HIDBIH_clean.cif	Cd.OAKDDTJVOVANJP.QQVIHTHCMHWDBS.MOFkey-v1.UNKNOWN
HIDBON_clean.cif	Cd.KKEYFWRCBNTPAC.OAKDDTJVOVANJP.MOFkey-v1.dmc
HIDCUU_clean.cif	Eu.OPVGPUMQLUVBQF.MOFkey-v1.UNKNOWN
HIDDAB_clean.cif	Tb.OPVGPUMQLUVBQF.MOFkey-v1.UNKNOWN
HIDMEO_clean.cif	Zn.MWVTWFVJZLCBMC.SXANZCFRYGHLMS.MOFkey-v1.tfz-d
HIFGEK_clean.cif	CuW.JEVCWSUVFOYBFI.MGFJDEHFNMWYBD.MOFkey-v1.ERROR
HIFGIO_SL.cif	Zn.JZDSTRMMQZSYFF.MOFkey-v1.UNKNOWN
HIFGOU_clean.cif	Zn.JZDSTRMMQZSYFF.PVAQSGXNQUFOMY.MOFkey-v1.pcu
HIFTOG01_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.pcu
HIFTOG02_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.pcu
HIFTOG03_clean.cif	Zn.RHFSRTQXETUEBB.MOFkey-v1.pcu
HIFTOG04_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HIFTOG_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.pcu
HIFTUM_clean.cif	FeNi.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
HIFVOI_clean.cif	Zn.AODALHUPEBREOC.MOFkey-v1.dft
HIFVUO01_clean.cif	Zn.AODALHUPEBREOC.MOFkey-v1.sod
HIFVUO_clean.cif	Zn.AODALHUPEBREOC.MOFkey-v1.gis
HIFWAV_clean.cif	Zn.AODALHUPEBREOC.MOFkey-v1.nog
HIFZAY_charged.cif	Cu.RFFQGKVABDVQQE.MOFkey-v1.UNKNOWN
HIFZEC_clean.cif	Cu.RFFQGKVABDVQQE.MOFkey-v1.UNKNOWN
HIGRIA_clean.cif	CoZn.WNSJLJXAMVYKQW.MOFkey-v1.acs
HIHFOV_clean.cif	Ni.WDRLRFNZTSELJS.MOFkey-v1.ERROR
HIHFUB_clean.cif	Nd.SVQPJYAUEQAOEU.MOFkey-v1.flu
HIHGAI_clean.cif	Eu.AZUVFCFHGDODTO.SVQPJYAUEQAOEU.MOFkey-v1.ERROR
HIHGEM_manual.cif	Er.NDHUCLWJRYLVEF.SVQPJYAUEQAOEU.MOFkey-v1.ERROR
HIHGIQ_clean.cif	Co.FQBOIKZICWAJBY.MGFJDEHFNMWYBD.MOFkey-v1.cdq
HIHGOW_clean.cif	Zn.FQBOIKZICWAJBY.MGFJDEHFNMWYBD.MOFkey-v1.cdq
HIHGUC_clean.cif	Cd.FQBOIKZICWAJBY.MOFkey-v1.UNKNOWN
HIHJUF_clean.cif	Zn.KKEYFWRCBNTPAC.SARRVHWCRYGZEU.MOFkey-v1.ERROR
HIHNUJ_clean.cif	In.QURGMSIQFRADOZ.MOFkey-v1.unc
HIJSOK_clean.cif	Co.LCVKTTYELHCZPL.MOFkey-v1.ERROR
HIKSIF_clean.cif	Zr.JFJHHBUSDSQBFW.MOFkey-v1.ftw
HILJUJ_clean.cif	Ce.DRQBAJRMFBIZMF.MPFLRYZEEAQMLQ.MOFkey-v1.ERROR
HIMSAY_clean.cif	Zn.DWWLVMHUQNOYKE.MWVTWFVJZLCBMC.MOFkey-v1.UNKNOWN
HIQKID_clean.cif	U.KOGZKTBHTGQYNX.VZCYOOQTPOCHFL.MOFkey-v1.ERROR
HIQNAY_clean.cif	Zn.CBQPIUNLJABLMD.MWVTWFVJZLCBMC.MOFkey-v1.xww
HIQNIG_clean.cif	Zn.CBQPIUNLJABLMD.MGFJDEHFNMWYBD.MOFkey-v1.bbf
HIQNUS_clean.cif	Zn.CBQPIUNLJABLMD.MOFkey-v1.dia
HIQPEE_clean.cif	Co.RDAYYXDDQIJDNZ.MOFkey-v1.pts
HIQPII_clean.cif	Zn.RDAYYXDDQIJDNZ.MOFkey-v1.pts
HIQWOV_clean.cif	NaCd.KKEYFWRCBNTPAC.MOFkey-v1.ERROR
HISFUM_clean.cif	Na.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
HISGAT_clean.cif	K.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
HISGIB_clean.cif	Cs.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
HISJAW_clean.cif	Co.POSMIIJADZKUPL.MOFkey-v1.ERROR
HISJIE_clean.cif	Co.PMZBHPUNQNKBOA.MOFkey-v1.ERROR
HISSIN_clean.cif	Eu.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN
HIVQAG_clean.cif	Mn.TWBYWOBDOCUKOW.MOFkey-v1.rtl
HIVRIP_clean.cif	Zn.YUGMVLVSNFVIRQ.MOFkey-v1.sql
HIVROV_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HIVRUB_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HIVSAI_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.sql
HIVSIQ_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.sql
HIWKEE_clean.cif	MnNb.JEVCWSUVFOYBFI.KYQCOXFCLRTKLS.MOFkey-v1.ERROR
HIWKII_clean.cif	MnNb.JEVCWSUVFOYBFI.SXTKIFFXFIDYJF.MOFkey-v1.bex
HIWLOO_clean_h.cif	In.LSHYAWDVBASRBW.MOFkey-v1.UNKNOWN
HIWXER01_SL.cif	Zn.WBOJNAITNAMYJH.MOFkey-v1.UNKNOWN
HIWXER_clean.cif	Zn.WBOJNAITNAMYJH.MOFkey-v1.UNKNOWN
HIXDOH01_manual.cif	CuW.KYQCOXFCLRTKLS.MNDCKZDTYMPLSZ.MOFkey-v1.ERROR
HIXDOH_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
HIYBEY_clean.cif	ZnTb.YJOIBUVJPZVTIB.MOFkey-v1.ERROR
HIYBUN_clean.cif	Zn.CBMYFVSIIYILRH.MOFkey-v1.ths
HIYGIH_clean.cif	Cu.LRZXRFGEEUHPDH.NBWLBUYYAOMKHN.PGRKCKVRTDPFCV.VIWYIEHRSKCVHG.MOFkey-v1.ERROR
HIYLUY_clean.cif	KHo.RTHVZRHBNXZKKB.MOFkey-v1.ERROR
HIYMAF_clean.cif	KDy.RTHVZRHBNXZKKB.MOFkey-v1.ERROR
HIYMEJ_clean.cif	KYb.RTHVZRHBNXZKKB.MOFkey-v1.ERROR
HIYYEU_clean.cif	NiMo.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
HIYZEV01_clean.cif	Mn.QQVIHTHCMHWDBS.MOFkey-v1.UNKNOWN
HIYZEV_clean.cif	
HIZQEN01_clean.cif	Cd.KKEYFWRCBNTPAC.MOFkey-v1.dmd
HIZQEN_clean.cif	Cd.KKEYFWRCBNTPAC.MOFkey-v1.dmd
HIZQUD_clean.cif	Cd.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
HIZSEQ_clean.cif	Zn.KUMCKXXKJSXGGT.MOFkey-v1.sql
HIZTUG_clean.cif	Zn.ARYQCAXCIFZQCI.FJFUYENSMJWHND.MOFkey-v1.bnn
HOBBEF_clean.cif	Ag.LMZZCMFSQJBVOP.MOFkey-v1.sra
HOBGAH_clean.cif	Ni.CKLJMWTZIZZHCS.MAWKLXRVKVOYLR.MOFkey-v1.UNKNOWN
HOBGEL_clean.cif	Ni.CKLJMWTZIZZHCS.NEPNOFJGIJNSPI.MOFkey-v1.UNKNOWN
HOBGIP_clean.cif	Ni.CKLJMWTZIZZHCS.XUPMSLUFFIXCDA.MOFkey-v1.UNKNOWN
HOBGOV_clean.cif	Ni.CKLJMWTZIZZHCS.MGFJDEHFNMWYBD.MOFkey-v1.UNKNOWN
HOCDIO_clean.cif	Co.MUBZPKHOEPUJKR.VHNOTQDLNJNGHA.MOFkey-v1.ERROR
HOCDOU_clean.cif	Mn.MUBZPKHOEPUJKR.USILCGNAAAODFG.MOFkey-v1.ERROR
HODWUS_clean.cif	Cd.JEVCWSUVFOYBFI.MOFkey-v1.mog
HOFJIX_clean.cif	CuLa.DZLGZIGLHCRIMF.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HOFMAS_clean.cif	Zn.GJAWHXHKYYXBSV.LGCPYQSYWVJQCJ.MOFkey-v1.dia
HOFSOL_clean.cif	Cu.KYQCOXFCLRTKLS.MOFkey-v1.dia
HOFSUS_clean.cif	Zn.BUDUVVWWKMGXRB.MOFkey-v1.srs
HOGJET_clean.cif	Cu.CPDQOIGAUGLYDK.LGWICAURQOHKBV.MXBBZODCMBYDCL.MOFkey-v1.nbo
HOGJIX_clean.cif	Zn.MXBBZODCMBYDCL.MOFkey-v1.nbo
HOGJOD_clean.cif	Ru.WWJXWOZMFLRPQR.MOFkey-v1.cds
HOGJUK_clean.cif	CrMn.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
HOGLEV01_clean.cif	Cu.RAESDWWKTFZWJA.MOFkey-v1.ssa
HOGLEV_clean.cif	Cu.RAESDWWKTFZWJA.MOFkey-v1.UNKNOWN
HOGPUQ_clean.cif	Er.MUBZPKHOEPUJKR.QURGMSIQFRADOZ.MOFkey-v1.ERROR
HOGQAX_clean.cif	Yb.MUBZPKHOEPUJKR.QURGMSIQFRADOZ.MOFkey-v1.ERROR
HOGQEB_clean.cif	Sm.MUBZPKHOEPUJKR.QURGMSIQFRADOZ.MOFkey-v1.ERROR
HOGQIF_clean.cif	Gd.SXANZCFRYGHLMS.MOFkey-v1.UNKNOWN
HOGSIG_clean.cif	Ni.DUAJIKVIRGATIW.TWBYWOBDOCUKOW.MOFkey-v1.UNKNOWN
HOGTOM_clean.cif	CuPr.ZTHLUVQBHYVWEZ.MOFkey-v1.UNKNOWN
HOHJAR_clean.cif	Fe.PVNIIMVLHYAWGP.MOFkey-v1.ERROR
HOHMEX_manual.cif	Cu.LFEWXDOYPCWFHR.MWVTWFVJZLCBMC.MOFkey-v1.crs
